fiscal_year,employer,initial_approvals,initial_denials,continuing_approvals,continuing_denials,total_approvals,total_denials,total_petitions,sector,description,state,zip,county_name,county_fips
2011,UNIFIED SCH DIST NO 457 DBA GARDEN,0,0,2,0,2,0,2,61,Educational Services,KS,67846,Finney,20055
2011,THE KANSAS CITY KANSAS COMMUNITY C,1,0,0,0,1,0,1,61,Educational Services,KS,66112,Wyandotte,20209
2011,LIBERAL UNIFIED SCH DIST NO 480,0,0,2,0,2,0,2,61,Educational Services,KS,67901,Seward,20175
2011,SUMNER COUNTY HOSP DIST NO 1,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67022,Sumner,20191
2011,UNIFIED SCHOOL DISTRICT 223,1,0,0,0,1,0,1,61,Educational Services,KS,66933,Washington,20201
2011,BLUE VALLEY UNIFIED SCH DIST 229,0,0,2,0,2,0,2,61,Educational Services,KS,,,
2011,UNIFIED SCHOOL DISTRICT NO 466,1,0,0,0,1,0,1,61,Educational Services,KS,67871,Scott,20171
2011,USD 216 DEERFIELD,0,0,1,0,1,0,1,61,Educational Services,KS,67838,Kearny,20093
2011,FOWLER UNIFIED SCHOOL DISTRICT 225,2,0,0,0,2,0,2,61,Educational Services,KS,67844,Meade,20119
2011,GOODLAND REGIONAL MEDICAL CTR,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,67735,Sherman,20181
2011,CLOUD COUNTY COMMUNITY COLLEGE,0,0,1,0,1,0,1,61,Educational Services,KS,66901,Cloud,20029
2011,DODSON AVIATION INC,0,1,0,0,0,1,1,33,Manufacturing,KS,66067,Franklin,20059
2011,TREGO COUNTY LEMKE MEMORIAL HOSP,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67672,Trego,20195
2011,KU CHILDREN S CENTER FOUNDATION,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,,,
2011,KANSAS STATE UNIVERSITY,36,0,26,1,62,1,63,61,Educational Services,KS,66506,Riley,20161
2011,THE KANSAS UNIV INTERNAL MEDICINE,2,0,0,0,2,0,2,61,Educational Services,KS,,,
2011,KU INTERNAL MEDICINE FOUNDATION,5,0,4,0,9,0,9,62,Health Care and Social Assistance,KS,,,
2011,BENEDICTINE COLLEGE,0,0,1,0,1,0,1,61,Educational Services,KS,66002,Atchison,20005
2011,AEROFLEX WICHITA INC,2,0,1,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,67215,Sedgwick,20173
2011,GLMV ARCHITECTURE INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
2011,W+D MACHINERY COMPANY INC,1,0,0,0,1,0,1,33,Manufacturing,KS,66215,Johnson,20091
2011,THE UNIV OF KS SCHOOL OF MEDICINE,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,67214,Sedgwick,20173
2011,MORTON COUNTY HLTH SYSTEM,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67950,Morton,20129
2011,CARTERENERGY CORP,0,1,0,0,0,1,1,48,Transportation and Warehousing,KS,66202,Johnson,20091
2011,SOUTH CENTRAL KANSAS SPECIAL ED CO,2,0,0,0,2,0,2,61,Educational Services,KS,67124,Pratt,20151
2011,WICHITA AREA SEXUAL ASSAULT CENTE,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67202,Sedgwick,20173
2011,SATANTA DISTRICT HOSP & LTCU,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,67870,Haskell,20081
2011,CITIZENS MED CTR INC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67701,Thomas,20193
2011,A S K ASSOCIATES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66047,Douglas,20045
2011,KANSAS DIST OF THE WESLEYAN CHURCH,1,0,0,0,1,0,1,81,Other Services,KS,66604,Shawnee,20177
2011,THEATRE FOR YOUNG AMERICA,0,1,0,0,0,1,1,71,"Arts, Entertainment, and Recreation",KS,,,
2011,LAYNE CHRISTENSEN COMPANY,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66205,Johnson,20091
2011,SPX COOLING TECHNOLOGIES INC,1,0,5,0,6,0,6,33,Manufacturing,KS,66213,Johnson,20091
2011,WESTPORT INSURANCE CORPORATION,1,0,0,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2011,PETERSON LABORATORY SVCS PA,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66502,Riley,20161
2011,KS UNIV ANESTHESIOLOGY FDN,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,,,
2011,APPLIED MEASUREMENT PROFESSIONALS,1,0,1,0,2,0,2,61,Educational Services,KS,66061,Johnson,20091
2011,MKEC ENGINEERING CONSULTANTS INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67206,Sedgwick,20173
2011,HODGEMAN COUNTY HEALTH CTR,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67854,Hodgeman,20083
2011,SS&C BUSINESS AND TAX SVCS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66614,Shawnee,20177
2011,LONG MOTOR CORP,1,0,1,0,2,0,2,44,Retail Trade,KS,66215,Johnson,20091
2011,WICHITA CLINIC P A,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67208,Sedgwick,20173
2011,WICHITA CLINIC P A,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67226,Sedgwick,20173
2011,BUILDING CONTROLS & SERVICES INC,1,0,0,0,1,0,1,56,"Administrative, Support, and Other Services",KS,67202,Sedgwick,20173
2011,STEVENS COUNTY HOSPITAL,2,0,1,0,3,0,3,62,Health Care and Social Assistance,KS,67951,Stevens,20189
2011,COMMUNITY HEALTHCARE SYSTEM INC,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,66521,Pottawatomie,20149
2011,WOLF CREEK NUCLEAR OPERATING CORP,1,0,0,0,1,0,1,22,Utilities,KS,66839,Coffey,20031
2011,PERFEKTA INC,0,0,1,0,1,0,1,33,Manufacturing,KS,67214,Sedgwick,20173
2011,INDUSTRIAL ACCESSORIES CO,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66202,Johnson,20091
2011,F G HOLL COMPANY L L C,0,0,1,0,1,0,1,21,"Mining, Quarrying, and Oil and Gas Extraction",KS,67206,Sedgwick,20173
2011,ACTUARIAL RESOURCES CORP OF KANSAS,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66209,Johnson,20091
2011,PRATT REGIONAL MEDICAL CENTER,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67124,Pratt,20151
2011,ENGINEERED SYSTEMS & EQUIPMENT INC,0,1,0,0,0,1,1,33,Manufacturing,KS,67333,Montgomery,20125
2011,NATIONAL PLASTICS COLOR INC,0,0,2,0,2,0,2,32,Manufacturing,KS,67147,Sedgwick,20173
2011,SW KANSAS EDUCATIONAL CONSORTIUM,1,0,0,0,1,0,1,61,Educational Services,KS,67846,Finney,20055
2011,EMBARQ MANAGEMENT COMPANY,0,0,1,0,1,0,1,51,Information,KS,66211,Johnson,20091
2011,WICHITA NEPHROLOGY GRP P A,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67214,Sedgwick,20173
2011,EDWARDS COUNTY HOSP & HEALTHCARE C,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,67547,Edwards,20047
2011,GARMIN INTERNATIONAL INC,14,0,35,0,49,0,49,33,Manufacturing,KS,66062,Johnson,20091
2011,DODGE CITY MEDICAL CENTER,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67801,Ford,20057
2011,DESIGN ANALYSIS & RESEARCH CORP,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66049,Douglas,20045
2011,WADDELL & REED INVESTMENT MGMT CO,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2011,CHURCH OF THE RESURRECTION,1,0,0,0,1,0,1,81,Other Services,KS,66224,Johnson,20091
2011,THE UNIV OF KS MED CTR RESEARCH IN,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,,,
2011,IT S GREEK TO ME INC D/B/A GTM SPO,0,0,1,0,1,0,1,31,Manufacturing,KS,66502,Riley,20161
2011,IT S GREEK TO ME DBA GTM SPORTSWEA,0,0,1,0,1,0,1,45,Retail Trade,KS,66502,Riley,20161
2011,SEABOARD FOODS LP,0,0,2,0,2,0,2,31,Manufacturing,KS,66202,Johnson,20091
2011,NICUSA INC,3,0,4,0,7,0,7,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2011,UNIVERSITY OF KANSAS,30,0,31,2,61,2,63,61,Educational Services,KS,66045,Douglas,20045
2011,CENTRAL CARE P A,1,1,0,0,1,1,2,62,Health Care and Social Assistance,KS,67401,Saline,20169
2011,CLOON LEGAL SVCS,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66006,Douglas,20045
2011,CAPITAL MANAGEMENT INC,1,0,0,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66202,Johnson,20091
2011,THE MANAGEMENT NETWORK GROUP INC,3,0,2,0,5,0,5,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2011,ANESTHESIOLOGY PROFESSIONALS P A,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66210,Johnson,20091
2011,JMA INFO TECH A DIVISION OF JMA CH,1,0,3,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2011,XENOTECH LLC,1,0,1,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2011,OMNI AEROSPACE INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67213,Sedgwick,20173
2011,SCRIPTPRO LLC,1,0,1,0,2,0,2,33,Manufacturing,KS,66202,Johnson,20091
2011,THE UNIV OF KANSAS PHYSICIANS,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,,,
2011,CENTRALIZED SHOWING SVC INC,1,0,0,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66210,Johnson,20091
2011,COFFEYVILLE REGIONAL MED CTR INC,2,0,1,1,3,1,4,62,Health Care and Social Assistance,KS,67337,Montgomery,20125
2011,PARS CONSULTING ENGINEERS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66224,Johnson,20091
2011,SCOTT COUNTY HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67871,Scott,20171
2011,CYPRESS HEART P A,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67226,Sedgwick,20173
2011,MERCY REGIONAL HLTH CTR INC,2,0,1,0,3,0,3,62,Health Care and Social Assistance,KS,66502,Riley,20161
2011,THE GREAT PLAINS LABORATORY INC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66214,Johnson,20091
2011,THE GREAT PLAINS LAB INC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66214,Johnson,20091
2011,HUHTAMAKI INC,1,0,0,0,1,0,1,32,Manufacturing,KS,66018,Johnson,20091
2011,SAICON CONSULTANTS INC,3,0,27,1,30,1,31,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2011,ERUCES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2011,ICON ENTERPRISES INC DBA CIVICPLUS,0,0,0,1,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66502,Riley,20161
2011,SECURITY BENEFIT CORPORATION,0,0,1,0,1,0,1,52,Finance and Insurance,KS,,,
2011,UNIV OF KANSAS HOSP,0,0,1,0,1,0,1,61,Educational Services,KS,,,
2011,INFOSOFT INC,1,0,0,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2011,INFOSOFT INC,7,2,10,1,17,3,20,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2011,PULMONARY & SLEEP ASSOCIATES P A,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66606,Shawnee,20177
2011,CLARK REAL ESTATE LLC,0,0,1,0,1,0,1,53,Real Estate and Rental and Leasing,KS,66207,Johnson,20091
2011,FORT HAYS STATE UNIV,4,0,1,0,5,0,5,61,Educational Services,KS,67601,Ellis,20051
2011,INTOUCH SOLUTIONS INC,4,0,10,1,14,1,15,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2011,COMPASS IT CONSULTING,0,0,4,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2011,REMOTE COMPUTING SYSTEMS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,,,
2011,EXPERTS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2011,FREIGHTQUOTE COM,0,0,1,0,1,0,1,48,Transportation and Warehousing,KS,66219,Johnson,20091
2011,ZENINFOTECH LLC,15,6,24,2,39,8,47,54,"Professional, Scientific, and Technical Services",KS,66203,Johnson,20091
2011,SMITH COUNTY MEMORIAL HOSPITAL,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,66967,Smith,20183
2011,CHEYENNE COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67756,Cheyenne,20023
2011,GREAT PLAINS OF CHEYENNE COUNTY IN,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67756,Cheyenne,20023
2011,REPUBLIC COUNTY HOSP,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,66935,Republic,20157
2011,CREWS ENTERPRISE INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,,,
2011,YRC LOGISTICS SERVICES INC,0,0,1,0,1,0,1,48,Transportation and Warehousing,KS,66211,Johnson,20091
2011,LUCITY INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2011,PASHA DISTRIBUTION CORPORATION DBA,1,0,0,0,1,0,1,44,Retail Trade,KS,66214,Johnson,20091
2011,PIXIUS COMMUNICATIONS LLC,1,0,0,0,1,0,1,99,Unknown,KS,67214,Sedgwick,20173
2011,AFFILIATED MED SVCS LAB INC,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67214,Sedgwick,20173
2011,YUNEN LLC,0,0,1,0,1,0,1,72,Accommodation and Food Services,KS,67601,Ellis,20051
2011,AMERIMERC LLC,1,0,0,0,1,0,1,45,Retail Trade,KS,67202,Sedgwick,20173
2011,ENSYNC SOLUTIONS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2011,HEARTLAND CHAMBER MUSIC LTD,0,1,0,0,0,1,1,99,Unknown,KS,66206,Johnson,20091
2011,E TEK GLOBAL INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2011,WETZEL ENGINEERING INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66046,Douglas,20045
2011,WETZEL ENGINEERING INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66049,Douglas,20045
2011,AGVANTIS INC,1,0,0,0,1,0,1,51,Information,KS,67202,Sedgwick,20173
2011,KOCH SUPPLY & TRADING L P,1,0,2,0,3,0,3,32,Manufacturing,KS,67220,Sedgwick,20173
2011,PAWNEE VALLEY COMMUNITY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67550,Pawnee,20145
2011,HCA MIDWEST DIV MMC LLC DBA MENORA,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66209,Johnson,20091
2011,WICHITA PUBLIC SCHOOLS,0,0,2,0,2,0,2,61,Educational Services,KS,67202,Sedgwick,20173
2011,WILLIAM NEWTON MEMORIAL HOSPITAL,0,0,0,1,0,1,1,62,Health Care and Social Assistance,KS,67156,Cowley,20035
2011,ASHLAND HEALTH CENTER,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67831,Clark,20025
2011,USD 475 GEARY COUNTY SCHOOLS,0,0,3,0,3,0,3,61,Educational Services,KS,66441,Geary,20061
2011,GEARY COMMUNITY HOSP,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,66441,Geary,20061
2011,THE CITY OF MANHATTAN,1,0,0,0,1,0,1,92,Public Administration,KS,66502,Riley,20161
2011,TOPEKA PUBLIC SCHOOLS,0,0,13,0,13,0,13,61,Educational Services,KS,66611,Shawnee,20177
2011,EMPORIA STATE UNIVERSITY,1,0,1,0,2,0,2,61,Educational Services,KS,66801,Lyon,20111
2011,UNIVERSITY OF KANSAS MEDICAL CTR,37,0,31,1,68,1,69,61,Educational Services,KS,,,
2011,KS DEPT OF CORRECTIONAL FACILITY D,0,1,0,0,0,1,1,61,Educational Services,KS,66043,Leavenworth,20103
2011,WICHITA STATE UNIVERSITY,1,0,1,0,2,0,2,61,Educational Services,KS,67206,Sedgwick,20173
2011,WICHITA STATE UNIVERSITY,9,1,24,0,33,1,34,61,Educational Services,KS,67260,Sedgwick,20173
2011,WASHBURN UNIVERSITY,3,0,1,0,4,0,4,61,Educational Services,KS,66621,Shawnee,20177
2011,KANSAS CITY KANSAS PUBLIC SCHOOLS,0,0,4,0,4,0,4,61,Educational Services,KS,66104,Wyandotte,20209
2011,LAWRENCE MEMORIAL HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66044,Douglas,20045
2011,CITY OF OLATHE,0,0,1,0,1,0,1,92,Public Administration,KS,66061,Johnson,20091
2011,JOHNSON COUNTY KANSAS,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2011,HERINGTON MUNICIPAL HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67449,Dickinson,20041
2011,GOVE COUNTY MEDICAL CENTER,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67752,Gove,20063
2011,MORRIS COUNTY HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66846,Morris,20127
2011,NEOSHO MEMORIAL REGIONAL MED CTR,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66720,Neosho,20133
2011,ROOKS COUNTY HEALTH CENTER,0,0,3,0,3,0,3,62,Health Care and Social Assistance,KS,67663,Rooks,20163
2011,MINNEOLA DISTRICT HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67865,Clark,20025
2011,PITTSBURG STATE UNIV,3,0,2,0,5,0,5,61,Educational Services,KS,66762,Crawford,20037
2011,TRIUMPH ACCESSORY SVCS,0,0,1,0,1,0,1,33,Manufacturing,KS,67152,Sumner,20191
2011,PADCO ADVISORS INC D/B/A SGI,1,0,0,0,1,0,1,52,Finance and Insurance,KS,,,
2011,DEAN & DELUCA INC,1,0,0,0,1,0,1,44,Retail Trade,KS,67219,Sedgwick,20173
2011,APEX GOVT SOLUTIONS,1,0,3,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2011,APEX GOVERNMENT SOLUTIONS,0,0,3,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,,,
2011,CENTURYTEL SERVICE GROUP LLC,1,0,0,0,1,0,1,51,Information,KS,66212,Johnson,20091
2011,BUSHNELL HOLDINGS INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66214,Johnson,20091
2011,JOHN ZINK COMPANY LLC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2011,CARSTAR FRANCHISE SYSTEMS INC,0,0,1,0,1,0,1,81,Other Services,KS,66210,Johnson,20091
2011,KANSAS COLLEGE OF CHINESE LC DBA K,0,1,0,0,0,1,1,61,Educational Services,KS,67207,Sedgwick,20173
2011,EURONET WORLDWIDE INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2011,PLATTFORM ADVERTISING INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2011,TDJ NORTH AMERICA LTD,1,0,0,0,1,0,1,33,Manufacturing,KS,66215,Johnson,20091
2011,RURAL HEALTH RESOURCES OF JACKSON,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66436,Jackson,20085
2011,PULSE SYSTEMS INC,0,0,2,0,2,0,2,51,Information,KS,67226,Sedgwick,20173
2011,DENTAL INNOVATIONS P A,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66203,Johnson,20091
2011,REVOLUTIONARY BUSINESS CONCEPTS DB,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2011,KAN PAK LLC,0,1,0,0,0,1,1,31,Manufacturing,KS,67005,Cowley,20035
2011,MEGAFORCE LLC,0,0,2,0,2,0,2,56,"Administrative, Support, and Other Services",KS,66213,Johnson,20091
2011,CHALLENGER SPORTS CORP,11,2,2,0,13,2,15,61,Educational Services,KS,66214,Johnson,20091
2011,CHALLENGER SPORTS,1,0,0,0,1,0,1,61,Educational Services,KS,66214,Johnson,20091
2011,HILL S PET NUTRITION SALES INC,0,0,1,0,1,0,1,33,Manufacturing,KS,,,
2011,LIGHTWILD LC,1,0,0,0,1,0,1,33,Manufacturing,KS,66085,Johnson,20091
2011,BAAR MANAGEMENT GROUP LLC,0,0,1,0,1,0,1,11,"Agriculture, Forestry, Fishing and Hunting",KS,67124,Pratt,20151
2011,BRADKEN ATCHISON/ST JOSEPH INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66002,Atchison,20005
2011,AIRBUS NORTH AMERICA ENGRG INC,2,0,3,0,5,0,5,33,Manufacturing,KS,67202,Sedgwick,20173
2011,K E MILLER ENGINEERING P A,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
2011,KOCH HEAT TRANSFER COMPANY LP,0,0,2,0,2,0,2,33,Manufacturing,KS,67220,Sedgwick,20173
2011,VBINFOTEK INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66224,Johnson,20091
2011,KOCH FERTILIZER LLC,1,0,1,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2011,RHYTHYM ENGINEERING LLC,0,0,1,0,1,0,1,33,Manufacturing,KS,66215,Johnson,20091
2011,ICM VENTURES INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67030,Sedgwick,20173
2011,UHLIG LLC,1,0,0,0,1,0,1,51,Information,KS,66214,Johnson,20091
2011,PCS L L C,0,1,0,0,0,1,1,99,Unknown,KS,66213,Johnson,20091
2011,EMR INC,0,0,1,0,1,0,1,56,"Administrative, Support, and Other Services",KS,66046,Douglas,20045
2011,COEN COMPANY INC (A KOCH COMPANY),1,0,2,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2011,INVISTA S A R L,4,0,2,0,6,0,6,31,Manufacturing,KS,67220,Sedgwick,20173
2012,HORIZONS MENTAL HEALTH CENTER INC,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67501,Reno,20155
2012,SUNFLOWER ELECTRIC POWER CORPORATI,0,0,2,0,2,0,2,22,Utilities,KS,67601,Ellis,20051
2012,SEABOARD CORP,1,0,0,0,1,0,1,48,Transportation and Warehousing,KS,66202,Johnson,20091
2012,SEABOARD CORPORATION,0,0,1,0,1,0,1,48,Transportation and Warehousing,KS,66202,Johnson,20091
2012,NEVER TOO MUCH KC INC,0,1,0,0,0,1,1,44,Retail Trade,KS,66102,Wyandotte,20209
2012,BE AEROSPACE INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2012,W/K HOLDING CO INC,1,1,1,0,2,1,3,32,Manufacturing,KS,66701,Bourbon,20011
2012,GENERALI USA LIFE REASSURANCE CO,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66211,Johnson,20091
2012,GENERALI USA LIFE REASSURANCE COMP,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66219,Johnson,20091
2012,LEARJET INC,2,0,5,0,7,0,7,33,Manufacturing,KS,67209,Sedgwick,20173
2012,SEARLES VALLEY MINERALS OPERATIONS,7,0,0,0,7,0,7,21,"Mining, Quarrying, and Oil and Gas Extraction",KS,66210,Johnson,20091
2012,THE COLEMAN COMPANY INC,1,0,2,0,3,0,3,33,Manufacturing,KS,67219,Sedgwick,20173
2012,VORNADO AIR LLC,0,0,1,0,1,0,1,33,Manufacturing,KS,67002,Butler,20015
2012,MCCOLLA ENTERPRISES LTD,0,0,1,0,1,0,1,55,Management of Companies and Enterprises,KS,66614,Shawnee,20177
2012,QUEST DIAGNOSTICS INCORPORATED,1,0,1,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2012,A/R ALLIANCE GROUP L L C,1,0,0,0,1,0,1,99,Unknown,KS,66211,Johnson,20091
2012,KMT WATERJET SYSTEMS INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66713,Cherokee,20021
2012,COFFEYVILLE RESOURCES REFINING & M,1,0,1,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66103,Wyandotte,20209
2012,LINN WILLOW CREEK DIARY LLC,0,1,0,0,0,1,1,11,"Agriculture, Forestry, Fishing and Hunting",KS,66953,Washington,20201
2012,IT CONSULTING SVCS INC,0,1,1,0,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66044,Douglas,20045
2012,INNOVIA FILMS INC,0,0,1,0,1,0,1,32,Manufacturing,KS,66542,Shawnee,20177
2012,INEK TECHNOLOGIES LLC,0,0,7,0,7,0,7,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2012,DYNAMIC ITSOLUTIONS INC,9,0,7,0,16,0,16,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2012,ZEN INFORMATICS LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66202,Johnson,20091
2012,ADVANCED TECH GROUP INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2012,MTW SOLUTIONS LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2012,NUGEN I T INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2012,METAPRO USA LLC,1,2,5,0,6,2,8,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2012,FUSION GLOBAL SOLUTIONS LLC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2012,VEDAINFO INC,2,0,3,0,5,0,5,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2012,COMPUTERIZED ASSESSMENTS & LEARNIN,2,0,6,0,8,0,8,61,Educational Services,KS,66046,Douglas,20045
2012,VIEGA LLC,0,1,2,0,2,1,3,33,Manufacturing,KS,67202,Sedgwick,20173
2012,REEMA CORP / SUPER 8 MOTEL,0,1,0,0,0,1,1,72,Accommodation and Food Services,KS,66720,Neosho,20133
2012,XENOMETRICS LLC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66085,Johnson,20091
2012,UNITEDLEX CORP,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2012,UNITEDLEX CORPORATION,2,0,1,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2012,ENTERPRISE PALS INC,3,0,0,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2012,NUVENTO LLC,2,1,6,0,8,1,9,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
